state,plate_title,plate_img,color_bg,text_color,visual_elements,category,rarity,layout_style,confidence_score,notes,source
AL,Habitat for Humanity,Habitat_for_Humanity_page.jpg,red,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.486,Improved auto-classification with 48.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Help End Epilepsy,Help-End-Epilepsy-2021.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.397,Improved auto-classification with 39.7% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Helping Schools,190802_HelpingSchools_tag_page.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.662,Improved auto-classification with 66.2% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Hope for Kids with Diabetes,HOPE-FOR-KIDS-WITH-DIABETES-2020-1.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.503,Improved auto-classification with 50.3% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Huntingdon College,HUNT2019_CollPlate_page.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.624,Improved auto-classification with 62.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Huntsville Hospital,190802_HuntsvilleHospital_tag_page.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.736,Improved auto-classification with 73.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,I Share the Road Alabama,I-Share-The-Road-2021.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.695,Improved auto-classification with 69.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,In Memory Of,190923_InMemoryOf_tag_page.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.583,Improved auto-classification with 58.3% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Jacksonville State University,JSU-2020.jpg,black,light_on_dark,text_focused,university,uncommon,text_focused,0.503,Improved auto-classification with 50.3% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Jefferson State Community College,Jefferson-State-Community-College.jpg,green,light_on_dark,text_focused,sports,uncommon,text_focused,0.486,Improved auto-classification with 48.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,K9 for Vets,190802_K9ForVets_tag_page.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.732,Improved auto-classification with 73.2% confidence,https://www.revenue.alabama.gov/license-plates/
AL,"Kappa Alpha Psi Fraternity, Inc.",Kappa-Alpha-Psi-2022-passenger-scaled-1.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.731,Improved auto-classification with 73.1% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Korean War,Korean-War-Vet.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.482,Improved auto-classification with 48.2% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Kruzn for a Kure,Kruzn-for-a-Kure-2021-scaled-1.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.759,Improved auto-classification with 75.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Law Enforcement Memorial,190802_LawEnforcementMemorial_tag_page.jpg,multicolor,dark_on_light,text_focused,historical,rare,text_focused,0.467,Improved auto-classification with 46.7% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Legion of Valor,LIcensePlate_Military_LegionValor.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.558,Improved auto-classification with 55.8% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Letter Carrier,LetterCarriers2019_tag_page.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.752,Improved auto-classification with 75.2% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Louisiana State University,LSU-2020.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.72,Improved auto-classification with 72.0% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Lurleen B. Wallace Community College,LBW-Community-College-2020.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.629,Improved auto-classification with 62.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Manufacturer,Manufacturer-passenger-2023-image.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.655,Improved auto-classification with 65.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Manufacturer Motorcycle,Manufacturer-MC-2023-image.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.759,Improved auto-classification with 75.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Medal of Honor,LIcensePlate_Military_MedalHonor.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.76,Improved auto-classification with 76.0% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Mending Kids’ Hearts,Mending-Kids-Hearts-20223.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.475,Improved auto-classification with 47.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Miles College,MILES2019_CollPlate_page.jpg,blue,light_on_dark,text_focused,sports,uncommon,text_focused,0.455,Improved auto-classification with 45.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Mini-truck / LSV,190731_MiniTruck_tag_page.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.774,Improved auto-classification with 77.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Mississippi State University,MSU-2020.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.662,Improved auto-classification with 66.2% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Motor Home,Motor-Home-1-scaled-1.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.706,Improved auto-classification with 70.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Municipal,LicensePlate_Governement_Municipal.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.747,Improved auto-classification with 74.7% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Municipal Disability Access,LicensePlate_Governement_MunicipalDA.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.746,Improved auto-classification with 74.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Municipal Motorcycle,LicensePlate_Governement_MunicipalMC.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.751,Improved auto-classification with 75.1% confidence,https://www.revenue.alabama.gov/license-plates/
AL,National Guard Active,NationalGuardActive_page-e1538162165760.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.668,Improved auto-classification with 66.8% confidence,https://www.revenue.alabama.gov/license-plates/
AL,National Guard Retired,NationalGuardRet_page-e1538162175614.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.674,Improved auto-classification with 67.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,National Wild Turkey Federation,NWTF-revised-approved-1.jpg,black,light_on_dark,text_focused,sports,uncommon,text_focused,0.399,Improved auto-classification with 39.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Oakwood University,OAKWOOD-UNIVERSITY-2020.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.487,Improved auto-classification with 48.7% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Omega Psi Phi Fraternity,190802_OmegaPsiPhiFraternity_tag_page.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.729,Improved auto-classification with 72.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Operation Enduring Freedom – Afghanistan,LIcensePlate_Military_OperationEnduringFreedomAfgahanistan_2009.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.485,Improved auto-classification with 48.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Operation Iraqi Freedom,LIcensePlate_Military_OperationIraqFreedom_2009.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.466,Improved auto-classification with 46.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Ovarian Cancer Research,Ovarian-Cancer-Research-2022.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.484,Improved auto-classification with 48.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Pearl Harbor Survivor,LIcensePlate_Military_PearlHarbor.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.486,Improved auto-classification with 48.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Permanent Trailer,Permanent-Trailer-2022-scaled-1.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.711,Improved auto-classification with 71.1% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Prince Hall Grand Lodge,Prince-Hall-2020.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.762,Improved auto-classification with 76.2% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Prisoner of War,LIcensePlate_Military_POW.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.735,Improved auto-classification with 73.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Professional Firefighter,Professional-Firefigter-2021.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.504,Improved auto-classification with 50.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Prostate Cancer Research,Prostate-Cancer-Research-2019.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.729,Improved auto-classification with 72.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Public Utility Department (PUD),LicensePlate_Governement_PublicUtility.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.744,Improved auto-classification with 74.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Purple Heart,Purple-Heart-Combat-Wounded.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.565,Improved auto-classification with 56.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Realtor,200221_AlabamaRealtorFoundation2020_tag_page.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.483,Improved auto-classification with 48.3% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Rescue Squad,Rescue-Squad-2023.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.709,Improved auto-classification with 70.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Retired Firefighter,Retired-Firefighter-2022.jpg,multicolor,dark_on_light,text_focused,professional,uncommon,text_focused,0.676,Improved auto-classification with 67.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Ronald McDonald House Charities of Alabama,RMHC-approved-signed-sample-07212021.jpg,black,light_on_dark,text_focused,specialty_paid,uncommon,text_focused,0.434,Improved auto-classification with 43.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Saltwater Fishing,Saltwater-Fishing-2022.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.39,Improved auto-classification with 39.0% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Samford University,SAMFORD2019_CollPlate_page.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.538,Improved auto-classification with 53.8% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Save the Cahaba River,190813_CahabaRiver_tag_page.jpg,red,light_on_dark,text_focused,cause_charity,rare,text_focused,0.495,Improved auto-classification with 49.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Selma University,LicensePlate_Collegiate_SelmaUniv.jpg,multicolor,dark_on_light,text_focused,university,uncommon,text_focused,0.737,Improved auto-classification with 73.7% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Shriners,190802_Shriners_tag_page.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.544,Improved auto-classification with 54.4% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Sickle Cell Awareness,Sickle-Cell-2022-passenger.jpg,multicolor,dark_on_light,text_focused,cause_charity,rare,text_focused,0.539,Improved auto-classification with 53.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Silver Star,LIcensePlate_Military_SilverStar.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.555,Improved auto-classification with 55.5% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Sons of Confederate Veterans,190802_SonsOfConfederateVeterans_tag_page.jpg,multicolor,dark_on_light,text_focused,military,uncommon,text_focused,0.488,Improved auto-classification with 48.8% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Spay-Neuter,Spay-Neuter-2022-scaled-1.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.543,Improved auto-classification with 54.3% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Spring Hill College,200221_SpringHillCollege2020_tag_page.jpg,multicolor,dark_on_light,text_focused,sports,uncommon,text_focused,0.529,Improved auto-classification with 52.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,Standard Passenger,2022-passenger-sample-image-scaled.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.499,Improved auto-classification with 49.9% confidence,https://www.revenue.alabama.gov/license-plates/
AL,State,LicensePlate_Governement_State.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.756,Improved auto-classification with 75.6% confidence,https://www.revenue.alabama.gov/license-plates/
AL,State Disability Access,LicensePlate_Governement_StateDA.jpg,multicolor,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.71,Improved auto-classification with 71.0% confidence,https://www.revenue.alabama.gov/license-plates/
AL,State Motor Pool,LicensePlate_Governement_StateMotorPool.jpg,white,dark_on_light,text_focused,specialty_paid,uncommon,text_focused,0.793,Improved auto-classification with 79.3% confidence,https://www.revenue.alabama.gov/license-plates/
